ARTICULO;SABCT;CANAL;ZONA_CONSOLIDADO;Ene-25;Feb-25;Mar-25;Abr-25;May-25;Jun-25;Jul-25;Ago-25;Set-25;Oct-25;Nov-25;Dic-25;Ene-26
P24T-K11-C6C/BK;A;MINORISTA;PROVINCIA NORTE;68;0;169;0;338;448;68;0;540;0;540;242;35
P24T-K11-C6C/BK;A;MINORISTA;PROVINCIA SUR;675;0;1,794;0;507;278;442;473;270;107;0;304;169
P24T-K11-C6C/BK;A;MINORISTA;WILSON;2,026;0;2,542;338;675;0;1,013;1,857;1,283;1,689;0;4,053;0
P24T-K11-C6C/BK;A;OPERADORES;LIMA;0;0;0;0;0;0;37;0;0;0;0;0;26
P24T-K11-C6C/BK;A;OPERADORES;PROVINCIA SUR;0;0;0;0;0;215;0;0;0;0;0;0;0
P3AE-PV;A;INTEGRADOR;LIMA;0;0;0;0;40;0;0;0;0;0;0;0;0
P3AE-PV;A;INTEGRADOR;PROVINCIA NORTE;41;0;0;0;0;0;0;0;0;0;0;0;0
P3AE-PV;A;MINORISTA;LIMA;0;192;188;0;0;302;0;161;0;0;0;23;99
P3AE-PV;A;MINORISTA;MALVINAS;0;0;0;563;0;1,057;-453;0;0;0;0;0;-28
P3AE-PV;A;MINORISTA;MARSANO;0;0;77;0;0;91;91;0;0;0;67;0;0
P3AE-PV;A;MINORISTA;PARURO;935;0;77;259;0;0;725;99;-96;32;-31;0;0
P3AE-PV;A;MINORISTA;PROVINCIA CENTRO;0;807;384;0;538;0;0;0;0;155;0;0;0
P3AE-PV;A;MINORISTA;PROVINCIA NORTE;375;384;375;173;473;453;302;0;479;490;626;0;0
P3AE-PV;A;MINORISTA;PROVINCIA SUR;576;39;188;0;0;0;30;165;99;0;1,097;77;0
P3AE-PV;A;MINORISTA;WILSON;0;0;154;432;360;-21;38;0;0;0;0;0;99
P3AS-PV;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;77
P3AS-PV;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;0;0;0;198
P3AS-PV;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;0;330
P3AS-PV;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;99;0;33;0
P3AS-PV;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;738;0
P3AS-PV;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;0;33
P3AS-PV;A;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;0;99
P3D-3F-PV;A;INTEGRADOR;LIMA;0;0;0;0;0;161;54;0;45;0;0;487;0
P3D-3F-PV;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;204;0;0;128
P3D-3F-PV;A;MINORISTA;LIMA;154;256;503;0;0;0;0;102;129;0;0;85;226
P3D-3F-PV;A;MINORISTA;MALVINAS;0;512;974;563;0;768;833;0;0;0;404;767;0
P3D-3F-PV;A;MINORISTA;MARSANO;0;0;0;0;0;0;125;0;0;129;0;0;0
P3D-3F-PV;A;MINORISTA;PARURO;0;0;0;0;0;154;0;0;0;0;0;606;1,111
P3D-3F-PV;A;MINORISTA;PROVINCIA CENTRO;304;0;307;0;102;0;279;256;128;427;214;385;0
P3D-3F-PV;A;MINORISTA;PROVINCIA NORTE;315;649;2,242;0;102;546;0;52;408;0;0;0;0
P3D-3F-PV;A;MINORISTA;PROVINCIA SUR;0;154;404;0;0;0;178;206;342;0;0;0;0
P3D-3F-PV;A;MINORISTA;WILSON;102;0;0;0;484;0;417;0;0;43;0;0;0
P3D-3F-PV;A;OPERADORES;PROVINCIA SUR;0;0;0;0;0;0;0;287;0;281;0;0;0
P5AS-PV;A;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;147;0
P5AS-PV;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;0;256
P5AS-PV;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;1,368;0;0
P5AS-PV;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;2,515;0
P5AS-PV;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;1,061;330
P5AS-PV;A;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;0;73
P5D-5F-PV;A;INTEGRADOR;LIMA;0;118;0;0;0;0;0;0;0;51;0;46;0
P5D-5F-PV;A;INTEGRADOR;PROVINCIA SUR;0;237;0;0;0;0;0;0;0;0;0;0;0
P5D-5F-PV;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;452;0;0;0
P5D-5F-PV;A;MINORISTA;LIMA;0;563;0;0;563;0;-56;764;223;0;0;647;0
P5D-5F-PV;A;MINORISTA;MALVINAS;0;563;551;267;732;0;0;1,368;366;-53;0;0;138
P5D-5F-PV;A;MINORISTA;MARSANO;0;113;0;0;282;0;0;94;0;0;0;365;231
P5D-5F-PV;A;MINORISTA;PARURO;0;507;0;0;0;0;0;140;0;0;0;1,514;92
P5D-5F-PV;A;MINORISTA;PROVINCIA CENTRO;0;225;56;0;0;392;0;0;0;877;0;1,062;194
P5D-5F-PV;A;MINORISTA;PROVINCIA NORTE;0;563;1,882;281;1,127;3,160;0;1,826;715;586;1,708;5,201;785
P5D-5F-PV;A;MINORISTA;PROVINCIA SUR;118;451;550;225;282;962;0;460;508;-137;923;1,181;-20
P5D-5F-PV;A;MINORISTA;WILSON;436;1,755;4,823;0;1,122;-31;0;0;0;-55;-55;277;692
P5D-5F-PV;A;OPERADORES;PROVINCIA NORTE;0;173;0;0;0;63;0;0;0;0;0;0;0
PFM800-4K;A;INTEGRADOR;CALLAO;0;0;0;0;0;0;45;0;42;0;0;0;0
PFM800-4K;A;INTEGRADOR;LIMA;116;13;259;285;264;28;299;34;0;39;16;3;13
PFM800-4K;A;INTEGRADOR;PROVINCIA NORTE;16;35;0;0;0;0;63;0;0;0;31;0;0
PFM800-4K;A;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;39;0;0;0
PFM800-4K;A;MINORISTA;COMPUPALACE;0;0;0;0;0;153;0;289;289;0;0;0;0
PFM800-4K;A;MINORISTA;LIMA;131;95;12;67;64;63;15;37;126;214;18;69;0
PFM800-4K;A;MINORISTA;MALVINAS;0;182;733;92;0;0;0;359;209;0;0;122;153
PFM800-4K;A;MINORISTA;MARSANO;0;122;184;31;214;61;275;397;153;0;153;80;122
PFM800-4K;A;MINORISTA;PARURO;717;153;270;592;61;370;184;92;417;0;289;31;0
PFM800-4K;A;MINORISTA;PROVINCIA CENTRO;685;229;383;92;61;77;61;303;451;0;18;92;383
PFM800-4K;A;MINORISTA;PROVINCIA NORTE;444;554;951;444;691;851;858;530;542;509;1,030;988;340
PFM800-4K;A;MINORISTA;PROVINCIA SUR;275;1,018;428;735;163;61;178;61;507;152;31;245;15
PFM800-4K;A;MINORISTA;WILSON;31;61;165;607;930;456;153;90;212;459;31;3;336
PFM800-4K;A;OPERADORES;LIMA;0;0;0;0;3;0;0;0;0;0;0;0;0
PFM800-4K;A;OPERADORES;PROVINCIA NORTE;0;0;80;0;0;0;0;0;0;0;0;0;0
PFM920I-6UN-C;A;INTEGRADOR;LIMA;664;89;348;0;0;0;1,871;1,862;0;521;2,040;258;2,299
PFM920I-6UN-C;A;INTEGRADOR;PROVINCIA NORTE;0;0;87;87;0;0;0;0;174;0;0;0;0
PFM920I-6UN-C;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;2,557;0;0;1,598;0;0
PFM920I-6UN-C;A;MINORISTA;LIMA;0;0;0;736;0;0;0;0;0;0;0;1,543;0
PFM920I-6UN-C;A;MINORISTA;MALVINAS;248;413;0;0;1,157;0;1,736;1,240;0;0;1,268;845;2,127
PFM920I-6UN-C;A;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;0;1,634;0;0
PFM920I-6UN-C;A;MINORISTA;PARURO;572;3,060;0;0;0;0;5,558;1,157;395;0;2,844;338;2,454
PFM920I-6UN-C;A;MINORISTA;PROVINCIA NORTE;495;1,666;0;0;0;0;87;1,774;0;0;2,680;3,611;0
PFM920I-6UN-C;A;MINORISTA;PROVINCIA SUR;507;0;0;0;0;0;803;253;159;0;1,094;1,396;1,387
PFM920I-6UN-C;A;MINORISTA;WILSON;0;1,819;0;0;786;0;0;409;0;0;1,227;2,443;327
PNLHL-36WLF;A;MINORISTA;AZANGARO;271;336;327;0;0;0;170;339;0;0;554;0;-3
PNLHL-36WLF;A;MINORISTA;MALVINAS;0;339;0;0;0;132;0;204;204;912;71;339;0
PNLHL-36WLF;A;MINORISTA;MARSANO;0;136;0;0;0;264;151;0;75;0;0;75;61
PNLHL-36WLF;A;MINORISTA;PROVINCIA CENTRO;0;608;140;0;0;258;203;68;136;0;68;411;0
PNLHL-36WLF;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;68;0;0
PNLHL-36WLF;A;MINORISTA;PROVINCIA SUR;1,005;853;1,369;0;0;920;1,495;1,834;457;409;0;0;1,220
PNLHL-48WLF;A;MINORISTA;AZANGARO;0;892;275;0;441;95;353;376;401;177;280;0;0
PNLHL-48WLF;A;MINORISTA;MALVINAS;380;280;0;285;0;186;100;186;675;0;91;0;185
PNLHL-48WLF;A;MINORISTA;MARSANO;0;93;0;0;675;1,159;105;211;0;0;111;92;548
PNLHL-48WLF;A;MINORISTA;PROVINCIA CENTRO;0;1,279;590;0;886;0;0;98;0;0;282;367;0
PNLHL-48WLF;A;MINORISTA;PROVINCIA NORTE;406;0;0;0;0;98;0;100;0;21;104;92;0
PNLHL-48WLF;A;MINORISTA;PROVINCIA SUR;295;0;1,476;983;1,341;915;1,378;98;197;573;32;554;0
PPBL-12WLF;A;MINORISTA;AZANGARO;0;0;0;278;301;234;0;143;211;0;143;0;308
PPBL-12WLF;A;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;37;0;0;0;75
PPBL-12WLF;A;MINORISTA;LIMA;0;68;0;0;96;0;0;0;135;0;0;0;0
PPBL-12WLF;A;MINORISTA;MALVINAS;136;376;150;278;149;203;494;258;927;376;0;0;566
PPBL-12WLF;A;MINORISTA;MARSANO;94;0;150;384;75;150;66;203;135;75;75;0;75
PPBL-12WLF;A;MINORISTA;PROVINCIA CENTRO;0;553;411;34;442;75;410;75;188;484;224;0;203
PPBL-12WLF;A;MINORISTA;PROVINCIA NORTE;0;0;169;0;0;0;0;240;0;203;209;0;0
PPBL-12WLF;A;MINORISTA;PROVINCIA SUR;0;515;544;1,206;501;254;218;0;434;748;202;0;113
PPBL-18WLN;A;MINORISTA;AZANGARO;255;523;0;0;0;379;0;263;0;0;153;0;0
PPBL-18WLN;A;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;11;0
PPBL-18WLN;A;MINORISTA;MALVINAS;340;0;0;0;714;391;0;147;0;246;1,976;0;362
PPBL-18WLN;A;MINORISTA;MARSANO;225;0;0;0;0;732;0;255;0;168;0;0;113
PPBL-18WLN;A;MINORISTA;PROVINCIA SUR;170;113;0;0;0;185;0;0;56;158;0;0;0
PPBL-30WLF;A;MINORISTA;AZANGARO;1,316;559;254;0;509;358;956;170;348;0;0;424;-4
PPBL-30WLF;A;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;0;0;0;0;94
PPBL-30WLF;A;MINORISTA;LIMA;0;265;0;85;118;254;254;0;0;0;0;433;0
PPBL-30WLF;A;MINORISTA;MALVINAS;1,658;922;0;186;1,290;1,403;670;1,144;1,293;276;684;0;260
PPBL-30WLF;A;MINORISTA;MARSANO;637;441;98;1,260;462;829;377;495;424;1,500;174;339;0
PPBL-30WLF;A;MINORISTA;PROVINCIA CENTRO;0;526;0;0;0;0;0;93;542;-191;0;594;0
PPBL-30WLF;A;MINORISTA;PROVINCIA NORTE;0;0;0;85;0;85;0;643;161;0;462;226;403
PPBL-30WLF;A;MINORISTA;PROVINCIA SUR;0;360;1,703;0;619;341;171;244;0;305;186;229;0
PPCD-30WLF;A;MINORISTA;AZANGARO;0;88;0;0;0;810;0;0;0;678;254;0;350
PPCD-30WLF;A;MINORISTA;LIMA;9;0;0;0;0;0;85;0;0;0;0;297;0
PPCD-30WLF;A;MINORISTA;MALVINAS;891;0;407;0;537;1,154;518;42;0;420;961;85;339
PPCD-30WLF;A;MINORISTA;MARSANO;98;93;261;0;186;339;94;0;0;498;94;0;0
PPCD-30WLF;A;MINORISTA;PROVINCIA CENTRO;0;180;0;0;343;429;0;0;0;425;33;0;254
PPCD-30WLF;A;MINORISTA;PROVINCIA NORTE;180;0;79;0;0;0;424;0;0;349;0;0;0
PPCD-30WLF;A;MINORISTA;PROVINCIA SUR;451;449;172;0;0;723;0;0;0;424;-279;0;0
PR88505E-CN;A;INTEGRADOR;LIMA;32;0;0;0;0;0;0;0;0;0;0;0;0
PR88505E-CN;A;INTEGRADOR;LIMA;300;480;15;31;31;90;16;31;0;15;0;29;0
PR88505E-CN;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;15;0;15;0;0;0;0;15;15;0
PR88505E-CN;A;INTEGRADOR;PROVINCIA ORIENTE;0;0;15;0;0;0;0;0;0;0;0;0;0
PR88505E-CN;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;46;0;0;30;0;0;0;0;75
PR88505E-CN;A;MINORISTA;AZANGARO;306;679;221;0;947;0;146;1,095;0;0;0;0;0
PR88505E-CN;A;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;0;0;1,485;0
PR88505E-CN;A;MINORISTA;LIMA;660;150;219;465;146;76;1,016;275;163;205;281;160;0
PR88505E-CN;A;MINORISTA;MALVINAS;2,331;0;3,740;0;2,060;75;1,366;0;226;15;0;280;0
PR88505E-CN;A;MINORISTA;MARSANO;299;0;446;162;334;73;146;416;203;176;442;700;338
PR88505E-CN;A;MINORISTA;PARURO;466;0;291;0;0;299;1,350;87;0;0;0;0;0
PR88505E-CN;A;MINORISTA;PROVINCIA CENTRO;146;0;467;30;0;266;177;42;706;28;28;29;73
PR88505E-CN;A;MINORISTA;PROVINCIA NORTE;146;296;0;0;92;677;729;0;0;0;140;0;0
PR88505E-CN;A;MINORISTA;PROVINCIA SUR;1,355;332;511;60;117;90;176;259;328;443;70;490;0
PR88505E-CN;A;MINORISTA;WILSON;291;0;1,020;0;431;0;805;696;291;2,477;0;729;0
PR88505E-CN;A;OPERADORES;LIMA;0;713;360;32;32;823;25;49;102;94;28;87;76
PR88505E-CN;A;OPERADORES;PROVINCIA CENTRO;0;0;0;0;766;0;0;0;0;14;0;0;0
PR88505E-CN;A;OPERADORES;PROVINCIA NORTE;0;0;0;0;16;0;0;0;32;0;0;32;16
PR88505E-CN;A;OPERADORES;PROVINCIA ORIENTE;0;0;0;0;0;0;0;0;0;0;42;0;0
PR88505E-CN;A;OPERADORES;PROVINCIA SUR;0;0;0;92;201;0;0;0;92;170;16;0;29
REFELE-100WLF;A;MINORISTA;AZANGARO;0;0;0;399;102;0;373;280;233;0;93;0;187
REFELE-100WLF;A;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;0;0;0;0;113
REFELE-100WLF;A;MINORISTA;MALVINAS;0;0;411;0;0;0;110;373;102;0;0;280;390
REFELE-100WLF;A;MINORISTA;MARSANO;0;0;178;0;93;113;113;0;308;0;93;226;0
REFELE-100WLF;A;MINORISTA;PROVINCIA CENTRO;0;0;509;0;0;614;308;511;514;311;103;0;305
REFELE-100WLF;A;MINORISTA;PROVINCIA NORTE;0;0;500;33;0;0;0;500;0;298;300;0;0
REFELE-100WLF;A;MINORISTA;PROVINCIA SUR;0;0;943;1,112;512;979;816;502;1,299;1,299;306;0;0
REFELE-300WLF;A;INTEGRADOR;LIMA;0;0;0;0;179;0;143;0;0;0;0;0;0
REFELE-300WLF;A;MINORISTA;AZANGARO;0;0;966;1,607;305;470;301;1,802;1,024;239;297;452;0
REFELE-300WLF;A;MINORISTA;LIMA;0;0;483;0;0;0;0;0;0;0;602;0;0
REFELE-300WLF;A;MINORISTA;MALVINAS;0;0;966;347;0;0;330;2,492;1,044;2,232;892;1,271;0
REFELE-300WLF;A;MINORISTA;MARSANO;0;0;437;0;598;0;452;0;301;588;181;301;0
REFELE-300WLF;A;MINORISTA;PARURO;0;0;0;0;0;305;0;0;0;0;0;0;0
REFELE-300WLF;A;MINORISTA;PROVINCIA CENTRO;0;0;322;1,465;1,304;816;1,359;0;1,146;858;0;998;1,401
REFELE-300WLF;A;MINORISTA;PROVINCIA NORTE;0;0;322;0;0;0;137;949;0;271;524;1,234;1,228
REFELE-300WLF;A;MINORISTA;PROVINCIA SUR;0;0;1,471;2,667;816;465;0;1,241;2,608;980;577;606;0
REFELE-400WLF;A;INTEGRADOR;LIMA;0;0;0;0;254;0;242;0;0;0;493;0;0
REFELE-400WLF;A;MINORISTA;AZANGARO;0;0;824;1,398;441;0;441;924;466;580;0;441;460
REFELE-400WLF;A;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;102;0;0
REFELE-400WLF;A;MINORISTA;MALVINAS;0;0;1,153;0;0;1,373;3,797;1,614;1,037;1,373;414;1,398;0
REFELE-400WLF;A;MINORISTA;MARSANO;0;0;437;0;1,932;183;0;949;1,608;509;0;254;0
REFELE-400WLF;A;MINORISTA;PARURO;0;0;0;0;0;441;0;0;0;0;0;0;0
REFELE-400WLF;A;MINORISTA;PROVINCIA CENTRO;0;0;1,146;932;1,166;1,636;233;933;2,332;924;0;0;1,881
REFELE-400WLF;A;MINORISTA;PROVINCIA NORTE;0;0;3,689;233;1,373;229;0;1,373;232;1,602;1,288;233;0
REFELE-400WLF;A;MINORISTA;PROVINCIA SUR;0;0;3,014;4,659;465;920;2,962;1,632;1,882;2,289;0;1,145;0
SD49225DB-HC;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;0
SD49225DB-HC;A;MINORISTA;COMPUPALACE;0;0;0;187;0;0;0;0;0;0;0;0;0
SD49225DB-HC;A;MINORISTA;LIMA;0;0;548;374;176;0;0;0;183;362;0;208;0
SD49225DB-HC;A;MINORISTA;MALVINAS;2,228;366;2,023;374;0;0;2,377;1,279;0;0;741;686;0
SD49225DB-HC;A;MINORISTA;MARSANO;0;0;183;0;0;0;0;0;0;0;0;0;0
SD49225DB-HC;A;MINORISTA;PARURO;1,447;531;0;1,832;0;0;2,680;0;1,397;0;0;0;0
SD49225DB-HC;A;MINORISTA;PROVINCIA CENTRO;0;0;561;0;0;0;0;561;0;0;0;0;0
SD49225DB-HC;A;MINORISTA;PROVINCIA NORTE;1,296;0;3,461;374;0;0;374;1,458;362;0;721;1,046;0
SD49225DB-HC;A;MINORISTA;PROVINCIA SUR;379;0;0;373;0;0;0;0;0;0;0;0;0
SD49225DB-HC;A;MINORISTA;WILSON;187;0;374;0;0;0;530;0;884;0;0;0;180
SD50432GB-HNR;A;INTEGRADOR;LIMA;0;0;0;0;0;0;558;0;0;0;0;7,098;0
SD50432GB-HNR;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;543;0;0;0;0;0;0
SD50432GB-HNR;A;MINORISTA;LIMA;0;0;558;0;0;1,074;0;0;0;0;0;0;0
SD50432GB-HNR;A;MINORISTA;PARURO;0;0;0;0;0;0;2,053;0;0;0;0;2,011;0
SD50432GB-HNR;A;MINORISTA;PROVINCIA NORTE;0;0;0;546;0;0;0;0;0;0;0;0;0
SD5A432GB-HNR;A;INTEGRADOR;LIMA;919;1,998;522;4,008;0;0;0;1,074;537;2,586;493;1,973;4,135
SD5A432GB-HNR;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;0;5,190;1,038;0;0;0;0;0;0
SD5A432GB-HNR;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;970;0;0;0;500;0
SD5A432GB-HNR;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;0;2,625;0;537;2,529;0
SD5A432GB-HNR;A;MINORISTA;MALVINAS;919;0;0;0;0;0;0;0;0;0;0;0;0
SD5A432GB-HNR;A;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;0;0;493;0
SD5A432GB-HNR;A;MINORISTA;PARURO;1,838;0;0;3,535;0;0;0;0;0;0;0;0;0
SD5A432GB-HNR;A;MINORISTA;WILSON;1,838;0;0;0;0;0;0;0;0;3,259;0;0;0
SD5A432GB-HNR;A;OPERADORES;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;1,501;0
SD6AL445GB-HNV-IR;A;INTEGRADOR;LIMA;0;4,495;0;0;0;0;0;0;0;2,076;0;0;0
SD6AL445GB-HNV-IR;A;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;3,113
SD6AL445GB-HNV-IR;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;976;0;0;0;0
SD8A840-HNF-PA;A;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;1,595;0;1,595;3,101
SD8A840-HNF-PA;A;INTEGRADOR;PROVINCIA NORTE;1,595;1,595;1,595;1,595;0;0;0;0;0;0;0;0;0
SD8A840-HNF-PA;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;0;7,754;0;0;1,568;0
SD8A840-HNF-PA;A;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;0;1,500;0
SD8A840-HNF-PA;A;MINORISTA;PROVINCIA SUR;1,551;0;0;0;0;0;0;0;0;0;0;0;0
SD8A840-HNF-PA;A;MINORISTA;WILSON;0;0;0;0;0;0;1,500;0;0;0;0;0;0
SDT4E425-4F-GB-A-PV1;A;INTEGRADOR;LIMA;0;0;0;0;1,364;0;0;0;0;0;0;2,119;8,000
SDT4E425-4F-GB-A-PV1;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;361;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;LIMA;0;0;0;738;0;0;0;0;0;673;0;382;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;1,391;0;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;PARURO;0;0;0;0;1,321;0;0;0;0;650;0;0;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;PROVINCIA CENTRO;0;201;0;351;0;0;0;0;702;0;0;0;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;PROVINCIA NORTE;0;1,300;4,733;638;638;0;1,354;2,998;0;2,665;-357;348;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;PROVINCIA SUR;344;0;325;673;0;0;351;355;0;0;0;0;0
SDT4E425-4F-GB-A-PV1;A;MINORISTA;WILSON;0;650;0;0;0;0;0;331;0;0;0;0;0
SE-V203;A;INTEGRADOR;LIMA;0;0;0;0;22;73;0;0;11;0;0;0;30
SE-V203;A;INTEGRADOR;PROVINCIA NORTE;0;11;0;0;9;0;0;0;0;0;0;0;0
SE-V203;A;INTEGRADOR;PROVINCIA ORIENTE;0;0;0;0;0;22;0;0;0;32;0;0;43
SE-V203;A;MINORISTA;LIMA;24;0;0;0;54;23;21;0;0;0;0;0;0
SE-V203;A;MINORISTA;PARURO;0;54;0;0;0;43;0;86;0;0;0;0;0
SE-V203;A;MINORISTA;PROVINCIA CENTRO;139;313;0;410;1,037;0;400;130;-108;0;0;1,000;108
SE-V203;A;MINORISTA;PROVINCIA NORTE;392;170;22;809;183;0;568;260;0;33;0;573;189
SE-V203;A;MINORISTA;PROVINCIA SUR;229;227;109;108;61;55;0;0;173;54;43;140;0
SG-42W-LF;A;MINORISTA;AZANGARO;0;0;0;0;1,144;405;0;0;202;0;1,007;169;0
SG-42W-LF;A;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;140;0
SG-42W-LF;A;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;0;0;186;0
SG-42W-LF;A;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;1,194;203;0;0;0
SG-45W-LN;A;MINORISTA;AZANGARO;0;0;0;0;0;1,831;747;0;1,398;1,277;788;1,612;379
SG-45W-LN;A;MINORISTA;LIMA;0;0;0;0;0;580;0;0;0;254;0;0;0
SG-45W-LN;A;MINORISTA;MALVINAS;0;0;0;0;0;3,333;5,415;0;2,406;0;473;0;162
SG-45W-LN;A;MINORISTA;MARSANO;0;0;0;0;0;286;229;0;907;243;0;718;708
SG-45W-LN;A;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;712;0;0
SG-45W-LN;A;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;229;0;0;0;0;0;0
SG6654XHP;A;INTEGRADOR;LIMA;9,318;1,374;6,721;13,480;0;23,934;39,854;0;0;12,700;0;0;1,374
SG6654XHP;A;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;0;1,491
SG6654XHP;A;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;1,416;10,080;5,598;0;0
SG6654XHP;A;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;1,333;0
SG6654XHP;A;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;1,400;0;0;0
SG6654XHP;A;MINORISTA;PARURO;0;1,265;0;0;0;0;0;0;0;0;0;0;0
SG6654XHP;A;MINORISTA;WILSON;1,307;0;0;0;0;0;0;0;0;1,265;0;0;0
SG-DS18018ADF-12WLF;A;INTEGRADOR;LIMA;0;99;0;0;0;0;0;0;0;0;0;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;AZANGARO;0;237;0;0;0;263;0;0;169;-3;0;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;CALLAO;0;0;0;0;0;36;0;0;0;0;0;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;MALVINAS;0;0;226;0;0;305;0;0;0;0;0;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;MARSANO;79;0;0;0;169;0;0;0;0;107;0;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;PROVINCIA CENTRO;188;261;0;0;356;401;133;161;0;67;0;140;0
SG-DS18018ADF-12WLF;A;MINORISTA;PROVINCIA NORTE;367;0;0;0;0;97;97;202;0;0;64;0;0
SG-DS18018ADF-12WLF;A;MINORISTA;PROVINCIA SUR;415;161;273;99;0;99;208;0;0;0;0;34;0
SG-DS18018ADF-12WLF;A;RETAIL;LIMA;0;0;0;0;0;0;1;0;0;0;0;0;0
SG-DS24018-18LN;A;MINORISTA;AZANGARO;0;203;0;51;113;0;0;467;0;356;0;0;155
SG-DS24018-18LN;A;MINORISTA;MALVINAS;0;0;336;0;1,029;611;-18;108;0;135;-3;0;297
SG-DS24018-18LN;A;MINORISTA;MARSANO;225;0;57;0;0;0;-3;0;0;153;0;170;57
SG-DS24018-18LN;A;MINORISTA;PROVINCIA CENTRO;0;102;0;0;0;0;0;0;0;0;0;0;0
SG-DS24018-18LN;A;MINORISTA;PROVINCIA NORTE;102;0;0;0;0;0;0;0;0;0;0;102;0
SG-DS24018-18LN;A;MINORISTA;PROVINCIA SUR;167;112;102;0;0;0;0;56;165;112;0;0;0
SG-DS30019-24LF;A;MINORISTA;AZANGARO;0;0;-4;0;81;0;0;543;229;0;0;0;77
SG-DS30019-24LF;A;MINORISTA;LIMA;-4;0;76;0;0;0;0;0;153;170;0;0;0
SG-DS30019-24LF;A;MINORISTA;MALVINAS;0;1,267;1,085;0;1,017;971;-4;543;492;153;378;0;534
SG-DS30019-24LF;A;MINORISTA;MARSANO;0;0;0;0;352;0;0;0;331;0;0;0;0
